batch,protein,Name,Composition,Sites,sample_07,sample_08,sample_09,sample_15,sample_16,sample_17,mean,sd
59433,hcg_beta,A2G2,"4 HexNAc, 5 Hex",N13,NA,NA,NA,3.7777007604330186,4.384843732367931,3.825688485659933,3.9960776594869607,0.337535183366982
59433,hcg_beta,A2G2F,"4 HexNAc, 5 Hex, 1 Fuc",N13,NA,NA,NA,3.4245988868728467,3.491754236878286,3.8089811645118066,3.57511142942098,0.2053016074028121
59433,hcg_beta,A2S1G1,"4 HexNAc, 5 Hex, 1 Neu5Ac",N13,NA,NA,NA,13.844773806854091,14.066504998583676,16.053431165260758,14.654903323566176,1.2162241871228496
59433,hcg_beta,A2S1G1F,"4 HexNAc, 5 Hex, 1 Neu5Ac, 1 Fuc",N13,NA,NA,NA,6.9845670832398925,7.125371065097888,8.097289611618155,7.402409253318646,0.6058881700360291
59433,hcg_beta,A2S2,"4 HexNAc, 5 Hex, 2 Neu5Ac",N13,NA,NA,NA,11.66133208293409,17.226171805731155,14.26171500075471,14.383072963139986,2.7844040837099704
59433,hcg_beta,A2S2F,"4 HexNAc, 5 Hex, 2 Neu5Ac, 1 Fuc",N13,NA,NA,NA,6.811278057531957,6.918104292034277,7.863963230066726,7.1977818598776535,0.5793972511021507
59433,hcg_beta,NA,"5 HexNAc, 6 Hex",N13,NA,NA,NA,0.140262176102424,0.12389947100913586,0.1823402463235252,0.14883396447836167,0.030148594027054224
59433,hcg_beta,A3S1G2,"5 HexNAc, 6 Hex, 1 Neu5Ac",N13,NA,NA,NA,0.5545248822653973,0.5527113948362938,0.6423676924193699,0.583201323173687,0.051247601128747905
59433,hcg_beta,A3S1G2F,"5 HexNAc, 6 Hex, 1 Neu5Ac, 1 Fuc",N13,NA,NA,NA,0.2650302746121384,0.26253791254723957,0.2966989790098435,0.27475572205640714,0.01904423433638212
59433,hcg_beta,A3S2G1,"5 HexNAc, 6 Hex, 2 Neu5Ac",N13,NA,NA,NA,0.9500315997635114,0.9488212278023043,1.0427672854520713,0.980540037672629,0.053893775380132736
59433,hcg_beta,A3S2G1F,"5 HexNAc, 6 Hex, 2 Neu5Ac, 1 Fuc",N13,NA,NA,NA,0.5239444659639966,0.5319847175299328,0.5991591032431791,0.5516960955790362,0.04130029338522614
59433,hcg_beta,A3S3,"5 HexNAc, 6 Hex, 3 Neu5Ac",N13,NA,NA,NA,0.6218017981284786,0.5803469645781085,0.648128837642862,0.616759200116483,0.034171134383782525
59433,hcg_beta,A3S3F,"5 HexNAc, 6 Hex, 3 Neu5Ac, 1 Fuc",N13,NA,NA,NA,0.46074493894110213,0.6448299606423428,0.6913374268190527,0.5989707754674992,0.12194475189655003
59433,hcg_beta,A3S2G1F+LacN1,"6 HexNAc, 7 Hex, 2 Neu5Ac, 1 Fuc",N13,NA,NA,NA,0.06523822144298791,0.054810546654599133,0.024513672925958914,0.04818748034118198,0.021154691406940988
59433,hcg_beta,A3S3F+LacN1,"6 HexNAc, 7 Hex, 3 Neu5Ac, 1 Fuc",N13,NA,NA,NA,0.7033495749322134,0.5826499287232597,0.06711734185368305,0.45103894850305204,0.33791855703396384
59433,hcg_beta,NA,"6 HexNAc, 7 Hex, 4 Neu5Ac",N13,NA,NA,NA,0.7787812684756682,NA,0.049833906183206725,0.41430758732943745,0.5154436230050465
59433,hcg_beta,none,,N30,NA,NA,NA,9.641325943741503,8.970435052711348,5.84315735520246,8.15163945055177,2.027150915775159
59433,hcg_beta,A1S1,"3 HexNAc, 4 Hex, 1 Neu5Ac",N30,NA,NA,NA,0.2488758757712015,NA,NA,0.2488758757712015,NA
59433,hcg_beta,M5-A1G1,"3 HexNAc, 6 Hex",N30,NA,NA,NA,0.5333054480811461,0.2166293121684621,NA,0.37496738012480413,0.22392384314381164
59433,hcg_beta,A2G2F,"4 HexNAc, 5 Hex, 1 Fuc",N30,NA,NA,NA,4.078218132385235,4.2308320547116205,3.7416709379805226,4.016907041692459,0.25027771956739775
59433,hcg_beta,A2S1G1F,"4 HexNAc, 5 Hex, 1 Neu5Ac, 1 Fuc",N30,NA,NA,NA,30.116072362229424,22.41269892274447,34.5463864684777,29.025052584483866,6.139978540756017
59433,hcg_beta,A2S2F,"4 HexNAc, 5 Hex, 2 Neu5Ac, 1 Fuc",N30,NA,NA,NA,51.030011502666525,59.981416471860946,55.868785238339314,55.626737737622264,4.480608549637222
59433,hcg_beta,A3S1G2F,"5 HexNAc, 6 Hex, 1 Neu5Ac, 1 Fuc",N30,NA,NA,NA,3.178918749346439,2.2948247284100374,NA,2.7368717388782384,0.6251488774106111
59433,hcg_beta,A3S2G1F,"5 HexNAc, 6 Hex, 2 Neu5Ac, 1 Fuc",N30,NA,NA,NA,1.1732719857785214,1.601289600454145,NA,1.3872807931163331,0.3026541578044242
59433,hcg_beta,A2G2,"4 HexNAc, 5 Hex",N30,NA,NA,NA,NA,0.2918738569389662,NA,0.2918738569389662,NA
